JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 16710.000,  3600.000,   309.000,     4.000,     0.000,     0.000,     0.000,     0.250,   133.440,  1553.500,     1.000,     0.000,     4.000,    73.662,     0.000,   327.897,   325.096,     7.517,   -78.378,     0.000,         0.000,
 16711.000,  1113.672,   309.064,     4.395,     0.000,     0.000,     0.000,     0.250,   133.504,  1569.300,     1.000,     0.000,     4.265,    57.196,     0.000,   332.855,   330.773,    35.711,   -90.824,     0.000,         0.000,
 16712.000,  2163.012,   309.034,     4.488,     0.002,     0.000,     0.000,     0.250,   133.474,  1553.500,     1.000,     0.000,     4.557,    62.180,     0.000,   339.655,   334.030,    15.236,   -71.792,     0.000,         0.000,
 16713.000,   745.210,   309.007,     4.520,     0.001,     0.000,     0.000,     0.250,   133.447,  1553.500,     1.000,     0.000,     4.678,   -11.985,     0.000,   304.962,   337.596,    38.515,   -59.163,     0.000,         0.000,
 16714.000,   687.833,   308.992,     4.393,     0.001,     0.000,     0.000,     0.250,   133.432,  1553.500,     1.000,     0.000,     4.717,     8.090,     0.000,   331.197,   334.588,    55.660,   -67.141,     0.000,         0.000,
 16715.000,  1021.018,   309.010,     5.552,     0.000,     0.000,     0.000,     0.250,   133.450,  1553.500,     1.000,     0.000,     4.765,    -4.694,     0.000,   317.940,   333.465,    37.874,   -48.706,     0.000,         0.000,
 16716.000,   643.434,   308.993,     5.541,     0.000,     0.000,     0.000,     0.250,   133.433,  1553.500,     1.000,     0.000,     4.941,   -13.583,     0.000,   308.827,   337.647,    29.971,   -45.208,     0.000,         0.000,
 16717.000,  1635.216,   308.958,     4.780,     0.001,     0.000,     0.000,     0.250,   133.398,  1553.500,     1.000,     0.000,     4.951,   -21.175,     0.000,   310.964,   341.154,    33.101,   -42.116,     0.000,         0.000,
 16718.000,  1683.203,   308.947,     4.651,     0.001,     0.000,     0.000,     0.250,   133.387,  1553.500,     1.000,     0.000,     4.860,   -32.422,     0.000,   313.514,   346.137,    36.284,   -36.485,     0.000,         0.000,
 16719.000,  1008.775,   308.941,     4.404,     0.001,     0.000,     0.000,     0.250,   133.381,  1553.500,     1.000,     0.000,     4.706,   -14.937,     0.000,   317.547,   346.781,    29.608,   -43.905,     0.000,         0.000,
 16720.000,  1435.609,   308.934,     4.357,     0.001,     0.000,     0.000,     0.250,   133.374,  1553.500,     1.000,     0.000,     4.534,    22.809,     0.000,   328.382,   342.597,    22.657,   -59.681,     0.000,         0.000,
 16721.000,  1663.091,   308.941,     4.385,     0.001,     0.000,     0.000,     0.250,   133.381,  1553.500,     1.000,     0.000,     4.473,   -28.669,     0.000,   289.900,   336.867,    13.285,   -31.582,     0.000,         0.000,
 16722.000,   165.994,   308.954,     4.953,     0.001,     0.000,     0.000,     0.250,   133.394,  1553.500,     1.000,     0.000,     5.005,   -36.580,     0.000,   302.253,   339.409,    59.758,   -60.333,     0.000,         0.000,
 16723.000,  1231.016,   308.959,     4.229,     0.002,     0.000,     0.000,     0.250,   133.399,  1553.500,     1.000,     0.000,     5.191,   -22.504,     0.000,   321.453,   345.892,    53.513,   -55.448,     0.000,         0.000,
 16724.000,  1805.052,   308.949,     4.272,     0.001,     0.000,     0.000,     0.250,   133.389,  1553.500,     1.000,     0.000,     5.252,   -25.050,     0.000,   324.477,   349.868,    44.996,   -45.337,     0.000,         0.000,
 16725.000,   498.457,   308.937,     4.728,     0.001,     0.000,     0.000,     0.250,   133.377,  1553.500,     1.000,     0.000,     5.126,    10.236,     0.000,   339.725,   352.328,    18.319,   -41.158,     0.000,         0.000,
 16726.000,  1358.916,   308.947,     4.563,     0.001,     0.000,     0.000,     0.250,   133.387,  1553.500,     1.000,     0.000,     4.890,   -37.152,     0.000,   310.832,   350.261,    34.823,   -37.099,     0.000,         0.000,
 16727.000,   619.109,   308.950,     4.553,     0.001,     0.000,     0.000,     0.250,   133.390,  1553.500,     1.000,     0.000,     5.158,   -21.972,     0.000,   322.217,   353.014,    33.463,   -42.288,     0.000,         0.000,
 16728.000,  1639.821,   308.933,     4.817,     0.001,     0.000,     0.000,     0.250,   133.373,  1553.500,     1.000,     0.000,     5.424,   -63.777,     0.000,   320.275,   355.547,    76.356,   -47.850,     0.000,         0.000,
 16729.000,  1180.503,   308.929,     5.041,     0.001,     0.000,     0.000,     0.250,   133.369,  1553.500,     1.000,     0.000,     5.507,   -30.083,     0.000,   341.809,   355.855,    47.970,   -31.933,     0.000,         0.000,
 16730.000,   314.561,   308.948,     4.703,     0.001,     0.000,     0.000,     0.250,   133.388,  1553.500,     1.000,     0.000,     5.285,   -62.851,     0.000,   309.500,   357.494,    44.213,   -29.356,     0.000,         0.000,
 16731.000,  1592.587,   308.947,     4.896,     0.001,     0.000,     0.000,     0.250,   133.387,  1553.500,     1.000,     0.000,     5.495,  -168.165,     0.000,   274.264,   357.467,    90.518,    -5.556,     0.000,         0.000,
 16732.000,  1376.458,   308.936,     4.650,     0.001,     0.000,     0.000,     0.250,   133.376,  1553.500,     1.000,     0.000,     5.461,  -118.500,     0.000,   304.192,   356.717,    77.324,   -11.349,     0.000,         0.000,
 16733.000,  1825.556,   308.933,     4.843,     0.001,     0.000,     0.000,     0.250,   133.373,  1553.500,     1.000,     0.000,     5.434,  -133.168,     0.000,   282.068,   356.606,    66.536,    -7.906,     0.000,         0.000,
 16734.000,  1676.459,   308.897,     4.895,     0.001,     0.000,     0.000,     0.250,   133.337,  1553.500,     1.000,     0.000,     5.314,  -120.141,     0.000,   283.846,   355.537,    58.557,   -10.106,     0.000,         0.000,
 16735.000,  1875.681,   308.868,     5.114,     0.001,     0.000,     0.000,     0.250,   133.308,  1553.500,     1.000,     0.000,     5.459,   -70.330,     0.000,   306.880,   355.074,    42.888,   -20.753,     0.000,         0.000,
 16736.000,     8.413,   308.835,     5.094,     0.001,     0.000,     0.000,     0.250,   133.275,  1553.500,     1.000,     0.000,     5.538,   -52.168,     0.000,   309.214,   356.594,    33.303,   -28.514,     0.000,         0.000,
 16737.000,  1215.666,   308.831,     5.235,     0.001,     0.000,     0.000,     0.250,   133.271,  1553.500,     1.000,     0.000,     5.693,    -5.626,     0.000,   370.591,   358.055,    57.325,   -39.163,     0.000,         0.000,
 16738.000,  1553.663,   308.823,     5.179,     0.001,     0.000,     0.000,     0.250,   133.263,  1553.500,     1.000,     0.000,     5.567,   -41.082,     0.000,   333.047,   358.669,    46.073,   -30.612,     0.000,         0.000,
 16739.000,   693.816,   308.806,     4.896,     0.001,     0.000,     0.000,     0.250,   133.246,  1553.500,     1.000,     0.000,     5.444,   -56.923,     0.000,   319.270,   359.798,    42.874,   -26.479,     0.000,         0.000,
 16740.000,  1920.099,   308.779,     4.711,     0.001,     0.000,     0.000,     0.250,   133.219,  1553.500,     1.000,     0.000,     5.427,   -16.742,     0.000,   350.224,   359.587,    29.321,   -21.942,     0.000,         0.000,
 16741.000,  1929.610,   308.754,     4.726,     0.001,     0.000,     0.000,     0.250,   133.194,  1553.500,     1.000,     0.000,     5.545,   -97.014,     0.000,   282.609,   359.210,    27.970,    -7.558,     0.000,         0.000,
 16742.000,    69.211,   308.741,     5.250,     0.001,     0.000,     0.000,     0.250,   133.181,  1553.500,     1.000,     0.000,     5.760,  -109.310,     0.000,   296.845,   360.015,    51.120,    -4.980,     0.000,         0.000,
 16743.000,  2035.588,   308.745,     5.444,     0.001,     0.000,     0.000,     0.250,   133.185,  1553.500,     1.000,     0.000,     5.828,  -151.873,     0.000,   285.026,   359.639,    80.876,    -3.617,     0.000,         0.000,
 16744.000,  2136.392,   308.703,     5.261,     0.001,     0.000,     0.000,     0.250,   133.143,  1553.500,     1.000,     0.000,     5.762,  -145.695,     0.000,   290.591,   358.507,    83.560,    -5.781,     0.000,         0.000,
 16745.000,   722.847,   308.674,     5.025,     0.001,     0.000,     0.000,     0.250,   133.114,  1553.500,     1.000,     0.000,     5.591,  -101.316,     0.000,   320.155,   357.839,    69.400,    -5.769,     0.000,         0.000,
 16746.000,  1107.971,   308.650,     4.786,     0.001,     0.000,     0.000,     0.250,   133.090,  1553.500,     1.000,     0.000,     5.452,  -109.590,     0.000,   293.117,   356.613,    47.896,    -1.802,     0.000,         0.000,
 16747.000,  1473.700,   308.614,     4.970,     0.001,     0.000,     0.000,     0.250,   133.054,  1553.500,     1.000,     0.000,     5.593,   -60.479,     0.000,   325.932,   356.143,    42.720,   -12.452,     0.000,         0.000,
 16748.000,  2157.992,   308.580,     5.239,     0.001,     0.000,     0.000,     0.250,   133.020,  1553.500,     1.000,     0.000,     5.598,   -60.077,     0.000,   304.448,   356.076,    27.036,   -18.587,     0.000,         0.000,
 16749.000,  2102.399,   308.515,     5.219,     0.001,     0.000,     0.000,     0.250,   132.955,  1553.500,     1.000,     0.000,     5.472,   -19.385,     0.000,   323.855,   355.773,    11.038,   -23.571,     0.000,         0.000,
 16750.000,   897.674,   308.454,     5.442,     0.001,     0.000,     0.000,     0.250,   132.894,  1553.500,     1.000,     0.000,     5.587,   -73.226,     0.000,   305.396,   354.028,    31.455,    -6.860,     0.000,         0.000,
 16751.000,  1716.597,   308.423,     5.663,     0.001,     0.000,     0.000,     0.250,   132.863,  1553.500,     1.000,     0.000,     5.788,   -90.290,     0.000,   291.997,   354.695,    32.800,    -5.209,     0.000,         0.000,
 16752.000,  1492.843,   308.379,     5.127,     0.001,     0.000,     0.000,     0.250,   132.819,  1553.500,     1.000,     0.000,     5.539,   -38.610,     0.000,   324.359,   354.538,    26.779,   -18.347,     0.000,         0.000,
 16753.000,  1682.372,   308.344,     5.203,     0.001,     0.000,     0.000,     0.250,   132.784,  1553.500,     1.000,     0.000,     5.749,   -42.979,     0.000,   308.906,   355.584,    16.749,   -20.448,     0.000,         0.000,
 16754.000,  1440.880,   308.307,     5.522,     0.001,     0.000,     0.000,     0.250,   132.747,  1553.500,     1.000,     0.000,     5.974,   -42.662,     0.000,   308.361,   357.541,    22.475,   -28.993,     0.000,         0.000,
 16755.000,  2014.472,   308.296,     5.140,     0.001,     0.000,     0.000,     0.250,   132.736,  1553.500,     1.000,     0.000,     5.792,   -49.793,     0.000,   315.527,   358.538,    24.915,   -18.132,     0.000,         0.000,
 16756.000,  1639.639,   308.276,     5.248,     0.001,     0.000,     0.000,     0.250,   132.716,  1553.500,     1.000,     0.000,     5.743,   -57.887,     0.000,   307.027,   358.811,    18.219,   -12.115,     0.000,         0.000,
 16757.000,  2073.181,   308.254,     5.308,     0.001,     0.000,     0.000,     0.250,   132.694,  1553.500,     1.000,     0.000,     5.813,   -71.368,     0.000,   301.854,   358.750,    21.411,    -6.939,     0.000,         0.000,
 16758.000,    97.540,   308.211,     5.338,     0.001,     0.000,     0.000,     0.250,   132.651,  1553.500,     1.000,     0.000,     5.858,   -33.418,     0.000,   318.047,   358.790,     6.636,   -13.960,     0.000,         0.000,
 16759.000,  1107.974,   308.168,     5.517,     0.001,     0.000,     0.000,     0.250,   132.608,  1553.500,     1.000,     0.000,     5.940,   -93.803,     0.000,   287.261,   358.626,    28.300,    -5.861,     0.000,         0.000,
 16760.000,  1214.895,   308.130,     5.721,     0.001,     0.000,     0.000,     0.250,   132.570,  1553.500,     1.000,     0.000,     6.081,   -83.673,     0.000,   311.370,   358.434,    37.776,    -1.166,     0.000,         0.000,
 16761.000,  1930.586,   308.108,     5.262,     0.001,     0.000,     0.000,     0.250,   132.548,  1553.500,     1.000,     0.000,     5.840,   -85.252,     0.000,   311.190,   357.988,    39.089,    -0.635,     0.000,         0.000,
 16762.000,  2053.816,   308.089,     5.233,     0.001,     0.000,     0.000,     0.250,   132.529,  1553.500,     1.000,     0.000,     5.827,   -89.847,     0.000,   295.859,   357.411,    25.466,     2.829,     0.000,         0.000,
 16763.000,  1953.672,   308.050,     5.289,     0.001,     0.000,     0.000,     0.250,   132.490,  1553.500,     1.000,     0.000,     5.912,   -66.204,     0.000,   316.145,   357.285,    32.052,    -6.988,     0.000,         0.000,
 16764.000,  2230.216,   308.016,     5.185,     0.001,     0.000,     0.000,     0.250,   132.456,  1553.500,     1.000,     0.000,     5.844,   -72.623,     0.000,   305.976,   357.143,    30.142,    -8.685,     0.000,         0.000,
 16765.000,  2175.037,   307.976,     5.613,     0.001,     0.000,     0.000,     0.250,   132.416,  1553.500,     1.000,     0.000,     5.896,   -70.372,     0.000,   303.110,   357.081,    27.087,   -10.687,     0.000,         0.000,
 16766.000,    17.664,   307.925,     5.636,     0.001,     0.000,     0.000,     0.250,   132.365,  1553.500,     1.000,     0.000,     5.863,  -126.189,     0.000,   262.641,   356.269,    23.304,     9.257,     0.000,         0.000,
 16767.000,  1845.457,   307.887,     5.807,     0.001,     0.000,     0.000,     0.250,   132.327,  1553.500,     1.000,     0.000,     5.936,  -163.692,     0.000,   254.571,   355.610,    49.910,    12.743,     0.000,         0.000,
 16768.000,  1774.482,   307.860,     5.803,     0.001,     0.000,     0.000,     0.250,   132.300,  1553.500,     1.000,     0.000,     5.871,   -68.931,     0.000,   312.375,   355.166,    28.182,    -2.042,     0.000,         0.000,
 16769.000,  2233.633,   307.818,     5.752,     0.001,     0.000,     0.000,     0.250,   132.258,  1553.500,     1.000,     0.000,     5.870,   -83.030,     0.000,   287.980,   354.896,    19.800,    -3.686,     0.000,         0.000,
 16770.000,  1602.235,   307.771,     5.825,     0.001,     0.000,     0.000,     0.250,   132.211,  1553.500,     1.000,     0.000,     5.968,   -48.774,     0.000,   313.595,   354.796,    19.827,   -12.253,     0.000,         0.000,
 16771.000,  2170.191,   307.749,     5.579,     0.001,     0.000,     0.000,     0.250,   132.189,  1553.500,     1.000,     0.000,     5.864,   -44.876,     0.000,   309.147,   354.389,     6.772,    -7.139,     0.000,         0.000,
 16772.000,  1972.317,   307.731,     5.987,     0.001,     0.000,     0.000,     0.250,   132.171,  1553.500,     1.000,     0.000,     5.920,  -121.044,     0.000,   266.158,   353.811,    23.823,     9.567,     0.000,         0.000,
 16773.000,   999.991,   307.706,     5.850,     0.001,     0.000,     0.000,     0.250,   132.146,  1553.500,     1.000,     0.000,     5.865,  -117.821,     0.000,   286.503,   353.093,    36.987,    14.244,     0.000,         0.000,
 16774.000,  2572.094,   307.706,     5.755,     0.001,     0.000,     0.000,     0.250,   132.146,  1553.500,     1.000,     0.000,     5.820,   -81.761,     0.000,   296.276,   352.418,    16.212,     9.407,     0.000,         0.000,
 16775.000,  2543.679,   307.721,     5.792,     0.001,     0.000,     0.000,     0.250,   132.161,  1553.500,     1.000,     0.000,     5.860,   -33.683,     0.000,   313.274,   352.224,    -0.826,    -4.441,     0.000,         0.000,
 16776.000,  2623.291,   307.734,     6.061,     0.000,     0.000,     0.000,     0.250,   132.174,  1553.500,     1.000,     0.000,     5.917,   -41.295,     0.000,   309.949,   352.185,     2.145,    -3.085,     0.000,         0.000,
 16777.000,  2654.398,   307.731,     5.986,     0.001,     0.000,     0.000,     0.250,   132.171,  1553.500,     1.000,     0.000,     5.873,   -60.547,     0.000,   292.802,   352.132,     4.342,    -3.124,     0.000,         0.000,
 16778.000,  1153.957,   307.714,     5.899,     0.001,     0.000,     0.000,     0.250,   132.154,  1553.500,     1.000,     0.000,     5.865,   -83.178,     0.000,   295.096,   351.887,    21.316,     5.071,     0.000,         0.000,
 16779.000,  2589.952,   307.696,     5.851,     0.001,     0.000,     0.000,     0.250,   132.136,  1553.500,     1.000,     0.000,     5.874,   -90.814,     0.000,   277.076,   351.639,    17.037,    -0.787,     0.000,         0.000,
 16780.000,  2285.890,   307.717,     6.001,     0.001,     0.000,     0.000,     0.250,   132.157,  1553.500,     1.000,     0.000,     5.882,   -99.143,     0.000,   280.728,   351.339,    21.555,     6.977,     0.000,         0.000,
 16781.000,  1384.332,   307.841,     6.232,     0.000,     0.000,     0.000,     0.250,   132.281,  1553.500,     1.000,     0.000,     5.900,   -38.295,     0.000,   311.495,   351.035,     4.960,    -6.204,     0.000,         0.000,
 16782.000,   711.469,   308.254,     5.880,     0.001,     0.000,     0.000,     0.250,   132.694,  1553.500,     1.000,     0.000,     5.785,     3.601,     0.000,   319.173,   351.064,   -11.560,   -23.931,     0.000,         0.000,
 16783.000,   364.278,   308.752,     6.831,     0.000,     0.000,     0.000,     0.250,   133.192,  1553.500,     1.000,     0.000,     6.015,   -89.404,     0.000,   291.815,   350.302,    22.865,     8.052,     0.000,         0.000,
 16784.000,  1000.939,   309.053,     7.423,     0.000,     0.000,     0.000,     0.250,   133.493,  1553.500,     1.000,     0.000,     6.145,  -103.462,     0.000,   277.118,   349.036,    19.151,    12.393,     0.000,         0.000,
 16785.000,  1045.180,   309.466,     6.298,     0.000,     0.000,     0.000,     0.250,   133.906,  1569.300,     1.000,     0.000,     5.872,   -75.477,     0.000,   294.263,   348.358,    15.257,     6.124,     0.000,         0.000,
 16786.000,  1321.513,   309.897,     7.704,     0.000,     0.000,     0.000,     0.250,   134.337,  1569.300,     1.000,     0.000,     6.110,  -138.363,     0.000,   260.227,   348.183,    31.337,    19.070,     0.000,         0.000,
 16787.000,   177.707,   310.134,     8.317,     0.000,     0.000,     0.000,     0.250,   134.574,  1569.300,     1.000,     0.000,     6.151,  -164.589,     0.000,   250.712,   347.882,    47.959,    19.460,     0.000,         0.000,
 16788.000,  1600.522,   310.249,     7.923,     0.000,     0.000,     0.000,     0.250,   134.689,  1569.300,     1.000,     0.000,     5.986,  -112.327,     0.000,   277.836,   347.601,    32.073,    10.490,     0.000,         0.000,
 16789.000,  1857.116,   310.305,     6.798,     0.000,     0.000,     0.000,     0.250,   134.745,  1569.300,     1.000,     0.000,     5.888,  -160.878,     0.000,   243.449,   347.245,    36.208,    20.875,     0.000,         0.000,
 16790.000,  2595.250,   310.338,     7.125,     0.000,     0.000,     0.000,     0.250,   134.778,  1569.300,     1.000,     0.000,     5.929,  -160.192,     0.000,   242.707,   346.892,    37.809,    18.199,     0.000,         0.000,
 16791.000,   922.991,   310.403,     8.174,     0.000,     0.000,     0.000,     0.250,   134.843,  1569.300,     1.000,     0.000,     5.963,  -177.476,     0.000,   238.498,   346.569,    46.574,    22.830,     0.000,         0.000,
 16792.000,  2354.145,   310.441,     8.281,     0.000,     0.000,     0.000,     0.250,   134.881,  1569.300,     1.000,     0.000,     6.003,  -132.569,     0.000,   271.847,   345.884,    36.931,    21.601,     0.000,         0.000,
 16793.000,  1939.283,   310.460,     8.241,     0.000,     0.000,     0.000,     0.250,   134.900,  1569.300,     1.000,     0.000,     6.001,  -180.983,     0.000,   234.633,   345.485,    42.169,    27.961,     0.000,         0.000,
 16794.000,  1889.479,   310.486,     8.183,     0.000,     0.000,     0.000,     0.250,   134.926,  1569.300,     1.000,     0.000,     6.026,  -179.275,     0.000,   235.594,   345.180,    45.792,    23.897,     0.000,         0.000,
 16795.000,  1734.089,   310.501,     8.044,     0.000,     0.000,     0.000,     0.250,   134.941,  1569.300,     1.000,     0.000,     5.979,  -172.824,     0.000,   238.366,   344.491,    44.705,    21.994,     0.000,         0.000,
 16796.000,  2237.367,   310.498,     7.973,     0.000,     0.000,     0.000,     0.250,   134.938,  1569.300,     1.000,     0.000,     5.874,  -155.414,     0.000,   244.011,   344.156,    38.891,    16.378,     0.000,         0.000,
 16797.000,  2131.248,   310.493,     7.899,     0.000,     0.000,     0.000,     0.250,   134.933,  1569.300,     1.000,     0.000,     5.850,  -119.079,     0.000,   260.269,   343.832,    28.057,     7.459,     0.000,         0.000,
 16798.000,  2711.865,   310.481,     7.570,     0.000,     0.000,     0.000,     0.250,   134.921,  1569.300,     1.000,     0.000,     5.801,  -107.080,     0.000,   268.360,   343.505,    19.665,    12.269,     0.000,         0.000,
 16799.000,  2421.198,   310.504,     7.710,     0.000,     0.000,     0.000,     0.250,   134.944,  1569.300,     1.000,     0.000,     5.798,   -75.054,     0.000,   286.904,   343.261,    12.134,     6.564,     0.000,         0.000,
 16800.000,  2571.337,   310.549,     6.977,     0.000,     0.000,     0.000,     0.250,   134.989,  1569.300,     1.000,     0.000,     5.722,   -37.406,     0.000,   301.123,   343.084,    -0.943,    -3.611,     0.000,         0.000,
 16801.000,  2068.675,   310.599,     6.765,     0.000,     0.000,     0.000,     0.250,   135.039,  1585.300,     1.000,     0.000,     5.768,   -43.273,     0.000,   290.577,   342.960,    -1.365,    -7.746,     0.000,         0.000,
 16802.000,   316.971,   310.650,     6.859,     0.000,     0.000,     0.000,     0.250,   135.090,  1585.300,     1.000,     0.000,     5.778,  -113.184,     0.000,   260.222,   342.757,    31.238,    -0.588,     0.000,         0.000,
 16803.000,  1831.846,   310.694,     6.984,     0.002,     0.000,     0.000,     0.250,   135.134,  1585.300,     1.000,     0.000,     5.854,   -92.672,     0.000,   270.171,   342.712,    27.956,    -7.825,     0.000,         0.000,
 16804.000,   491.141,   310.727,     6.352,     0.003,     0.000,     0.000,     0.250,   135.167,  1585.300,     1.000,     0.000,     5.746,   -45.382,     0.000,   287.539,   342.654,     3.362,   -13.095,     0.000,         0.000,
 16805.000,  1791.255,   310.740,     6.618,     0.003,     0.000,     0.000,     0.250,   135.180,  1585.300,     1.000,     0.000,     5.699,   -73.531,     0.000,   276.904,   342.361,     9.426,    -1.352,     0.000,         0.000,
 16806.000,  2376.245,   310.752,     6.928,     0.003,     0.000,     0.000,     0.250,   135.192,  1585.300,     1.000,     0.000,     5.757,   -54.675,     0.000,   296.329,   341.974,    11.063,    -2.033,     0.000,         0.000,
 16807.000,  1288.327,   310.766,     7.303,     0.003,     0.000,     0.000,     0.250,   135.206,  1585.300,     1.000,     0.000,     5.839,   -59.641,     0.000,   293.019,   341.761,    10.544,     0.355,     0.000,         0.000,
 16808.000,  1692.926,   310.770,     7.367,     0.003,     0.000,     0.000,     0.250,   135.210,  1585.300,     1.000,     0.000,     5.748,   -63.929,     0.000,   291.549,   341.711,    13.006,     0.761,     0.000,         0.000,
 16809.000,  2805.120,   310.787,     7.262,     0.002,     0.000,     0.000,     0.250,   135.227,  1585.300,     1.000,     0.000,     5.788,   -56.066,     0.000,   294.977,   341.627,    11.695,    -2.278,     0.000,         0.000,
 16810.000,  2195.992,   310.818,     6.929,     0.002,     0.000,     0.000,     0.250,   135.258,  1585.300,     1.000,     0.000,     5.765,   -50.856,     0.000,   298.007,   341.523,    10.632,    -3.293,     0.000,         0.000,
 16811.000,  1885.130,   310.870,     7.079,     0.002,     0.000,     0.000,     0.250,   135.310,  1585.300,     1.000,     0.000,     5.729,  -105.018,     0.000,   253.692,   341.514,    13.370,     3.826,     0.000,         0.000,
 16812.000,  1573.613,   310.928,     7.427,     0.002,     0.000,     0.000,     0.250,   135.368,  1585.300,     1.000,     0.000,     5.810,   -82.805,     0.000,   282.091,   341.487,    35.666,   -12.257,     0.000,         0.000,
 16813.000,   851.880,   310.994,     7.415,     0.002,     0.000,     0.000,     0.250,   135.434,  1585.300,     1.000,     0.000,     5.815,   -98.861,     0.000,   258.942,   341.479,    22.727,    -6.403,     0.000,         0.000,
 16814.000,  1935.702,   311.067,     7.378,     0.002,     0.000,     0.000,     0.250,   135.507,  1585.300,     1.000,     0.000,     5.732,  -103.673,     0.000,   256.134,   341.467,    19.566,    -1.225,     0.000,         0.000,
 16815.000,  1465.566,   311.104,     7.346,     0.003,     0.000,     0.000,     0.250,   135.544,  1585.300,     1.000,     0.000,     5.735,  -112.457,     0.000,   255.853,   341.273,    22.766,     4.271,     0.000,         0.000,
 16816.000,  2394.267,   311.147,     7.343,     0.002,     0.000,     0.000,     0.250,   135.587,  1585.300,     1.000,     0.000,     5.743,   -48.681,     0.000,   297.803,   341.180,     9.932,    -4.628,     0.000,         0.000,
 16817.000,    42.379,   311.291,     6.863,     0.003,     0.000,     0.000,     0.250,   135.731,  1585.300,     1.000,     0.000,     5.613,   -28.502,     0.000,   302.106,   340.990,    -2.440,    -7.942,     0.000,         0.000,
 16818.000,  1735.017,   311.559,     6.605,     0.002,     0.000,     0.000,     0.250,   135.999,  1585.300,     1.000,     0.000,     5.634,  -124.348,     0.000,   246.543,   340.624,    23.488,     6.779,     0.000,         0.000,
 16819.000,   205.325,   311.844,     6.707,     0.002,     0.000,     0.000,     0.250,   136.284,  1585.300,     1.000,     0.000,     5.681,   -99.284,     0.000,   282.111,   340.107,    30.145,    11.144,     0.000,         0.000,
 16820.000,   599.131,   312.034,     6.611,     0.002,     0.000,     0.000,     0.250,   136.474,  1585.300,     1.000,     0.000,     5.579,  -118.751,     0.000,   261.357,   339.894,    23.253,    16.962,     0.000,         0.000,
 16821.000,   377.354,   312.236,     6.107,     0.002,     0.000,     0.000,     0.250,   136.676,  1601.600,     1.000,     0.000,     5.519,   -94.544,     0.000,   271.736,   339.554,    19.989,     6.737,     0.000,         0.000,
 16822.000,   433.361,   312.507,     6.421,     0.002,     0.000,     0.000,     0.250,   136.947,  1601.600,     1.000,     0.000,     5.577,  -109.012,     0.000,   267.154,   339.081,    22.250,    14.836,     0.000,         0.000,
 16823.000,   627.114,   312.745,     6.606,     0.002,     0.000,     0.000,     0.250,   137.185,  1601.600,     1.000,     0.000,     5.651,  -142.934,     0.000,   243.514,   338.668,    27.473,    20.307,     0.000,         0.000,
 16824.000,   719.537,   312.921,     6.713,     0.001,     0.000,     0.000,     0.250,   137.361,  1601.600,     1.000,     0.000,     5.617,  -130.758,     0.000,   259.744,   338.515,    34.893,    17.094,     0.000,         0.000,
 16825.000,   612.657,   313.116,     6.079,     0.002,     0.000,     0.000,     0.250,   137.556,  1601.600,     1.000,     0.000,     5.364,   -91.272,     0.000,   280.161,   338.256,    19.724,    13.452,     0.000,         0.000,
 16826.000,   562.197,   313.354,     6.009,     0.002,     0.000,     0.000,     0.250,   137.794,  1601.600,     1.000,     0.000,     5.317,  -130.001,     0.000,   246.135,   337.795,    22.221,    16.120,     0.000,         0.000,
 16827.000,   746.926,   313.568,     6.245,     0.002,     0.000,     0.000,     0.250,   138.008,  1621.700,     1.000,     0.000,     5.484,  -126.532,     0.000,   260.396,   337.369,    31.504,    18.056,     0.000,         0.000,
 16828.000,   696.525,   313.756,     6.524,     0.002,     0.000,     0.000,     0.250,   138.196,  1621.700,     1.000,     0.000,     5.570,   -99.465,     0.000,   274.720,   337.198,    20.154,    16.833,     0.000,         0.000,
 16829.000,   741.691,   313.817,     6.056,     0.005,     0.000,     0.000,     0.250,   138.257,  1621.700,     1.000,     0.000,     5.399,  -113.976,     0.000,   261.312,   337.017,    22.544,    15.726,     0.000,         0.000,
 16830.000,   805.156,   313.827,     5.978,     0.005,     0.000,     0.000,     0.250,   138.267,  1621.700,     1.000,     0.000,     5.322,  -100.443,     0.000,   269.299,   336.772,    19.820,    13.150,     0.000,         0.000,
 16831.000,   991.895,   313.774,     6.156,     0.005,     0.000,     0.000,     0.250,   138.214,  1621.700,     1.000,     0.000,     5.449,   -75.696,     0.000,   282.457,   336.568,    14.005,     7.580,     0.000,         0.000,
 16832.000,  1219.713,   313.728,     6.388,     0.004,     0.000,     0.000,     0.250,   138.168,  1621.700,     1.000,     0.000,     5.516,   -60.624,     0.000,   284.481,   336.621,     9.616,    -1.132,     0.000,         0.000,
 16833.000,   392.909,   313.740,     6.404,     0.004,     0.000,     0.000,     0.250,   138.180,  1621.700,     1.000,     0.000,     5.504,  -105.649,     0.000,   247.492,   337.043,    16.509,    -0.411,     0.000,         0.000,
 16834.000,   964.692,   313.821,     6.396,     0.003,     0.000,     0.000,     0.250,   138.261,  1621.700,     1.000,     0.000,     5.396,   -69.920,     0.000,   274.886,   337.331,    11.494,    -4.020,     0.000,         0.000,
