$1995-2016 ERA5 daily-mean N40.5-41.0 W122.5-122.0,,,,,
columns wind speed [1.2,6.1], wind direction phi [0-6.3],,,
JDAY,TAIR,TDEW,WIND,PHI,CLOUD
304,26.799999237060547,11.600000381469727,0.75,4.869999885559082,1.7999999523162842
305,28.200000762939453,11.199999809265137,0.5400000214576721,2.799999952316284,1.2999999523162842
306,27.5,7.699999809265137,0.8299999833106995,3.1600000858306885,0.10000000149011612
307,25.700000762939453,4.800000190734863,1.3300000429153442,3.990000009536743,0.0
308,24.200000762939453,4.900000095367432,1.7300000190734863,5.369999885559082,1.7000000476837158
309,23.600000381469727,2.4000000953674316,2.25,6.099999904632568,0.0
310,25.399999618530273,5.300000190734863,1.8700000047683716,3.3399999141693115,0.0
311,23.600000381469727,5.699999809265137,0.4000000059604645,2.7100000381469727,0.0
312,26.299999237060547,2.9000000953674316,0.2199999988079071,2.25,0.0
313,27.799999237060547,4.699999809265137,0.3199999928474426,2.3499999046325684,0.0
314,29.600000381469727,2.5,0.25999999046325684,0.949999988079071,0.0
315,30.200000762939453,7.099999904632568,0.7200000286102295,2.640000104904175,0.0
316,30.5,4.900000095367432,0.8100000023841858,3.4000000953674316,1.0
317,30.299999237060547,5.900000095367432,0.20999999344348907,5.519999980926514,3.5999999046325684
318,30.399999618530273,9.899999618530273,0.27000001072883606,2.569999933242798,2.4000000953674316
319,27.799999237060547,12.399999618530273,0.36000001430511475,2.049999952316284,2.5
320,28.5,12.300000190734863,0.4300000071525574,2.690000057220459,0.30000001192092896
